contact_id,informationtype,productservicetype,productserviceline,productservicename,location_id,dateadded
6082,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,741,2010-07-19 00:00:00.0
6083,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,"AccuProbe Culture Identification Reagent Kit ",741,2010-07-19 00:00:00.0
6084,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,Gen-Probe Detection Reagent Kit,741,2010-07-19 00:00:00.0
6085,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe GROUP B STREPTOCOCCUS Culture Identification Test ",742,2010-07-19 00:00:00.0
6086,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe HAEMOPHILUS INFLUENZAE Culture Identification Test,742,2010-07-19 00:00:00.0
6087,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe LISTERIA MONOCYTOGENES Culture Identification Test,742,2010-07-19 00:00:00.0
6088,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe NEISSERIA GONORRHOEAE Culture Identification Test ",742,2010-07-19 00:00:00.0
6089,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STAPHYLOCOCCUS AUREUS Culture Identification Test,742,2010-07-19 00:00:00.0
6090,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STREPTOCOCCUS PNEUMONIAE Culture Identification Test,742,2010-07-19 00:00:00.0
6091,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe Culture Identification Reagent Kit ",742,2010-07-19 00:00:00.0
6092,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",Gen-Probe Detection Reagent Kit,742,2010-07-19 00:00:00.0
6093,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe BLASTOMYCES DERMATITIDIS Culture Identification Test,742,2010-07-19 00:00:00.0
6094,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe COCCIDIOIDES IMMITIS Culture Identification Test,742,2010-07-19 00:00:00.0
6095,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe HISTOPLASMA CAPSULATUM Culture Identification Test,742,2010-07-19 00:00:00.0
6096,distributers,Microbial Infectious Diseases,Fungal Culture Identification,"AccuProbe Culture Identification Reagent Kit ",742,2010-07-19 00:00:00.0
6097,distributers,Microbial Infectious Diseases,Fungal Culture Identification,Gen-Probe Detection Reagent Kit,742,2010-07-19 00:00:00.0
6098,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,742,2010-07-19 00:00:00.0
6099,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Culture Identification Test,742,2010-07-19 00:00:00.0
6100,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM INTRACELLULARE Culture Identification Test,742,2010-07-19 00:00:00.0
6101,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Complex Culture Identification Test,742,2010-07-19 00:00:00.0
6102,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM GORDONAE Culture Identification Test,742,2010-07-19 00:00:00.0
6103,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,742,2010-07-19 00:00:00.0
6104,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,"AccuProbe Culture Identification Reagent Kit ",742,2010-07-19 00:00:00.0
6105,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,Gen-Probe Detection Reagent Kit,742,2010-07-19 00:00:00.0
6106,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe GROUP B STREPTOCOCCUS Culture Identification Test ",743,2010-07-19 00:00:00.0
6107,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe HAEMOPHILUS INFLUENZAE Culture Identification Test,743,2010-07-19 00:00:00.0
6108,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe LISTERIA MONOCYTOGENES Culture Identification Test,743,2010-07-19 00:00:00.0
6109,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe NEISSERIA GONORRHOEAE Culture Identification Test ",743,2010-07-19 00:00:00.0
6110,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STAPHYLOCOCCUS AUREUS Culture Identification Test,743,2010-07-19 00:00:00.0
6111,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STREPTOCOCCUS PNEUMONIAE Culture Identification Test,743,2010-07-19 00:00:00.0
6112,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe Culture Identification Reagent Kit ",743,2010-07-19 00:00:00.0
6113,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",Gen-Probe Detection Reagent Kit,743,2010-07-19 00:00:00.0
6114,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe BLASTOMYCES DERMATITIDIS Culture Identification Test,743,2010-07-19 00:00:00.0
6115,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe COCCIDIOIDES IMMITIS Culture Identification Test,743,2010-07-19 00:00:00.0
6116,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe HISTOPLASMA CAPSULATUM Culture Identification Test,743,2010-07-19 00:00:00.0
6117,distributers,Microbial Infectious Diseases,Fungal Culture Identification,"AccuProbe Culture Identification Reagent Kit ",743,2010-07-19 00:00:00.0
6118,distributers,Microbial Infectious Diseases,Fungal Culture Identification,Gen-Probe Detection Reagent Kit,743,2010-07-19 00:00:00.0
6119,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,743,2010-07-19 00:00:00.0
6120,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Culture Identification Test,743,2010-07-19 00:00:00.0
6121,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM INTRACELLULARE Culture Identification Test,743,2010-07-19 00:00:00.0
6122,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Complex Culture Identification Test,743,2010-07-19 00:00:00.0
6123,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM GORDONAE Culture Identification Test,743,2010-07-19 00:00:00.0
6124,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,743,2010-07-19 00:00:00.0
6125,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,"AccuProbe Culture Identification Reagent Kit ",743,2010-07-19 00:00:00.0
6126,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,Gen-Probe Detection Reagent Kit,743,2010-07-19 00:00:00.0
6127,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe GROUP B STREPTOCOCCUS Culture Identification Test ",744,2010-07-19 00:00:00.0
6128,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe HAEMOPHILUS INFLUENZAE Culture Identification Test,744,2010-07-19 00:00:00.0
6129,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe LISTERIA MONOCYTOGENES Culture Identification Test,744,2010-07-19 00:00:00.0
6130,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe NEISSERIA GONORRHOEAE Culture Identification Test ",744,2010-07-19 00:00:00.0
6131,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STAPHYLOCOCCUS AUREUS Culture Identification Test,744,2010-07-19 00:00:00.0
6132,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STREPTOCOCCUS PNEUMONIAE Culture Identification Test,744,2010-07-19 00:00:00.0
6133,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe Culture Identification Reagent Kit ",744,2010-07-19 00:00:00.0
6134,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",Gen-Probe Detection Reagent Kit,744,2010-07-19 00:00:00.0
6135,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe BLASTOMYCES DERMATITIDIS Culture Identification Test,744,2010-07-19 00:00:00.0
6136,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe COCCIDIOIDES IMMITIS Culture Identification Test,744,2010-07-19 00:00:00.0
6137,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe HISTOPLASMA CAPSULATUM Culture Identification Test,744,2010-07-19 00:00:00.0
6138,distributers,Microbial Infectious Diseases,Fungal Culture Identification,"AccuProbe Culture Identification Reagent Kit ",744,2010-07-19 00:00:00.0
6139,distributers,Microbial Infectious Diseases,Fungal Culture Identification,Gen-Probe Detection Reagent Kit,744,2010-07-19 00:00:00.0
6140,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,744,2010-07-19 00:00:00.0
6141,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Culture Identification Test,744,2010-07-19 00:00:00.0
6142,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM INTRACELLULARE Culture Identification Test,744,2010-07-19 00:00:00.0
6143,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Complex Culture Identification Test,744,2010-07-19 00:00:00.0
6144,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM GORDONAE Culture Identification Test,744,2010-07-19 00:00:00.0
6145,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,744,2010-07-19 00:00:00.0
6146,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,"AccuProbe Culture Identification Reagent Kit ",744,2010-07-19 00:00:00.0
6147,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,Gen-Probe Detection Reagent Kit,744,2010-07-19 00:00:00.0
6148,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe GROUP B STREPTOCOCCUS Culture Identification Test ",745,2010-07-19 00:00:00.0
6149,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe HAEMOPHILUS INFLUENZAE Culture Identification Test,745,2010-07-19 00:00:00.0
6150,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe LISTERIA MONOCYTOGENES Culture Identification Test,745,2010-07-19 00:00:00.0
6151,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe NEISSERIA GONORRHOEAE Culture Identification Test ",745,2010-07-19 00:00:00.0
6152,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STAPHYLOCOCCUS AUREUS Culture Identification Test,745,2010-07-19 00:00:00.0
6153,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STREPTOCOCCUS PNEUMONIAE Culture Identification Test,745,2010-07-19 00:00:00.0
6154,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe Culture Identification Reagent Kit ",745,2010-07-19 00:00:00.0
6155,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",Gen-Probe Detection Reagent Kit,745,2010-07-19 00:00:00.0
6156,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe BLASTOMYCES DERMATITIDIS Culture Identification Test,745,2010-07-19 00:00:00.0
6157,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe COCCIDIOIDES IMMITIS Culture Identification Test,745,2010-07-19 00:00:00.0
6158,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe HISTOPLASMA CAPSULATUM Culture Identification Test,745,2010-07-19 00:00:00.0
6159,distributers,Microbial Infectious Diseases,Fungal Culture Identification,"AccuProbe Culture Identification Reagent Kit ",745,2010-07-19 00:00:00.0
6160,distributers,Microbial Infectious Diseases,Fungal Culture Identification,Gen-Probe Detection Reagent Kit,745,2010-07-19 00:00:00.0
6161,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,745,2010-07-19 00:00:00.0
6162,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Culture Identification Test,745,2010-07-19 00:00:00.0
6163,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM INTRACELLULARE Culture Identification Test,745,2010-07-19 00:00:00.0
6164,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Complex Culture Identification Test,745,2010-07-19 00:00:00.0
6165,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM GORDONAE Culture Identification Test,745,2010-07-19 00:00:00.0
6166,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,745,2010-07-19 00:00:00.0
6167,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,"AccuProbe Culture Identification Reagent Kit ",745,2010-07-19 00:00:00.0
6168,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,Gen-Probe Detection Reagent Kit,745,2010-07-19 00:00:00.0
6169,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe GROUP B STREPTOCOCCUS Culture Identification Test ",746,2010-07-19 00:00:00.0
6170,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe HAEMOPHILUS INFLUENZAE Culture Identification Test,746,2010-07-19 00:00:00.0
6171,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe LISTERIA MONOCYTOGENES Culture Identification Test,746,2010-07-19 00:00:00.0
6172,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe NEISSERIA GONORRHOEAE Culture Identification Test ",746,2010-07-19 00:00:00.0
6173,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STAPHYLOCOCCUS AUREUS Culture Identification Test,746,2010-07-19 00:00:00.0
6174,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STREPTOCOCCUS PNEUMONIAE Culture Identification Test,746,2010-07-19 00:00:00.0
6175,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe Culture Identification Reagent Kit ",746,2010-07-19 00:00:00.0
6176,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",Gen-Probe Detection Reagent Kit,746,2010-07-19 00:00:00.0
6177,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe BLASTOMYCES DERMATITIDIS Culture Identification Test,746,2010-07-19 00:00:00.0
6178,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe COCCIDIOIDES IMMITIS Culture Identification Test,746,2010-07-19 00:00:00.0
6179,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe HISTOPLASMA CAPSULATUM Culture Identification Test,746,2010-07-19 00:00:00.0
6180,distributers,Microbial Infectious Diseases,Fungal Culture Identification,"AccuProbe Culture Identification Reagent Kit ",746,2010-07-19 00:00:00.0
6181,distributers,Microbial Infectious Diseases,Fungal Culture Identification,Gen-Probe Detection Reagent Kit,746,2010-07-19 00:00:00.0
6182,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,746,2010-07-19 00:00:00.0
6183,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Culture Identification Test,746,2010-07-19 00:00:00.0
6184,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM INTRACELLULARE Culture Identification Test,746,2010-07-19 00:00:00.0
6185,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Complex Culture Identification Test,746,2010-07-19 00:00:00.0
6186,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM GORDONAE Culture Identification Test,746,2010-07-19 00:00:00.0
6187,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,746,2010-07-19 00:00:00.0
6188,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,"AccuProbe Culture Identification Reagent Kit ",746,2010-07-19 00:00:00.0
6189,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,Gen-Probe Detection Reagent Kit,746,2010-07-19 00:00:00.0
6190,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe GROUP B STREPTOCOCCUS Culture Identification Test ",747,2010-07-19 00:00:00.0
6191,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe HAEMOPHILUS INFLUENZAE Culture Identification Test,747,2010-07-19 00:00:00.0
6192,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe LISTERIA MONOCYTOGENES Culture Identification Test,747,2010-07-19 00:00:00.0
6193,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe NEISSERIA GONORRHOEAE Culture Identification Test ",747,2010-07-19 00:00:00.0
6194,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STAPHYLOCOCCUS AUREUS Culture Identification Test,747,2010-07-19 00:00:00.0
6195,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STREPTOCOCCUS PNEUMONIAE Culture Identification Test,747,2010-07-19 00:00:00.0
6196,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe Culture Identification Reagent Kit ",747,2010-07-19 00:00:00.0
6197,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",Gen-Probe Detection Reagent Kit,747,2010-07-19 00:00:00.0
6198,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe BLASTOMYCES DERMATITIDIS Culture Identification Test,747,2010-07-19 00:00:00.0
6199,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe COCCIDIOIDES IMMITIS Culture Identification Test,747,2010-07-19 00:00:00.0
6200,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe HISTOPLASMA CAPSULATUM Culture Identification Test,747,2010-07-19 00:00:00.0
6201,distributers,Microbial Infectious Diseases,Fungal Culture Identification,"AccuProbe Culture Identification Reagent Kit ",747,2010-07-19 00:00:00.0
6202,distributers,Microbial Infectious Diseases,Fungal Culture Identification,Gen-Probe Detection Reagent Kit,747,2010-07-19 00:00:00.0
6203,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,747,2010-07-19 00:00:00.0
6204,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Culture Identification Test,747,2010-07-19 00:00:00.0
6205,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM INTRACELLULARE Culture Identification Test,747,2010-07-19 00:00:00.0
6206,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Complex Culture Identification Test,747,2010-07-19 00:00:00.0
6207,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM GORDONAE Culture Identification Test,747,2010-07-19 00:00:00.0
6208,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,747,2010-07-19 00:00:00.0
6209,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,"AccuProbe Culture Identification Reagent Kit ",747,2010-07-19 00:00:00.0
6210,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,Gen-Probe Detection Reagent Kit,747,2010-07-19 00:00:00.0
6211,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe GROUP B STREPTOCOCCUS Culture Identification Test ",748,2010-07-19 00:00:00.0
6212,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe HAEMOPHILUS INFLUENZAE Culture Identification Test,748,2010-07-19 00:00:00.0
6213,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe LISTERIA MONOCYTOGENES Culture Identification Test,748,2010-07-19 00:00:00.0
6214,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe NEISSERIA GONORRHOEAE Culture Identification Test ",748,2010-07-19 00:00:00.0
6215,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STAPHYLOCOCCUS AUREUS Culture Identification Test,748,2010-07-19 00:00:00.0
6216,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STREPTOCOCCUS PNEUMONIAE Culture Identification Test,748,2010-07-19 00:00:00.0
6217,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe Culture Identification Reagent Kit ",748,2010-07-19 00:00:00.0
6218,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",Gen-Probe Detection Reagent Kit,748,2010-07-19 00:00:00.0
6219,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe BLASTOMYCES DERMATITIDIS Culture Identification Test,748,2010-07-19 00:00:00.0
6220,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe COCCIDIOIDES IMMITIS Culture Identification Test,748,2010-07-19 00:00:00.0
6221,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe HISTOPLASMA CAPSULATUM Culture Identification Test,748,2010-07-19 00:00:00.0
6222,distributers,Microbial Infectious Diseases,Fungal Culture Identification,"AccuProbe Culture Identification Reagent Kit ",748,2010-07-19 00:00:00.0
6223,distributers,Microbial Infectious Diseases,Fungal Culture Identification,Gen-Probe Detection Reagent Kit,748,2010-07-19 00:00:00.0
6224,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,748,2010-07-19 00:00:00.0
6225,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Culture Identification Test,748,2010-07-19 00:00:00.0
6226,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM INTRACELLULARE Culture Identification Test,748,2010-07-19 00:00:00.0
6227,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Complex Culture Identification Test,748,2010-07-19 00:00:00.0
6228,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM GORDONAE Culture Identification Test,748,2010-07-19 00:00:00.0
6229,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,748,2010-07-19 00:00:00.0
6230,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,"AccuProbe Culture Identification Reagent Kit ",748,2010-07-19 00:00:00.0
6231,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,Gen-Probe Detection Reagent Kit,748,2010-07-19 00:00:00.0
6232,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe GROUP B STREPTOCOCCUS Culture Identification Test ",749,2010-07-19 00:00:00.0
6233,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe HAEMOPHILUS INFLUENZAE Culture Identification Test,749,2010-07-19 00:00:00.0
6234,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe LISTERIA MONOCYTOGENES Culture Identification Test,749,2010-07-19 00:00:00.0
6235,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe NEISSERIA GONORRHOEAE Culture Identification Test ",749,2010-07-19 00:00:00.0
6236,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STAPHYLOCOCCUS AUREUS Culture Identification Test,749,2010-07-19 00:00:00.0
6237,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STREPTOCOCCUS PNEUMONIAE Culture Identification Test,749,2010-07-19 00:00:00.0
6238,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe Culture Identification Reagent Kit ",749,2010-07-19 00:00:00.0
6239,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",Gen-Probe Detection Reagent Kit,749,2010-07-19 00:00:00.0
6240,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe BLASTOMYCES DERMATITIDIS Culture Identification Test,749,2010-07-19 00:00:00.0
6241,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe COCCIDIOIDES IMMITIS Culture Identification Test,749,2010-07-19 00:00:00.0
6242,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe HISTOPLASMA CAPSULATUM Culture Identification Test,749,2010-07-19 00:00:00.0
6243,distributers,Microbial Infectious Diseases,Fungal Culture Identification,"AccuProbe Culture Identification Reagent Kit ",749,2010-07-19 00:00:00.0
6244,distributers,Microbial Infectious Diseases,Fungal Culture Identification,Gen-Probe Detection Reagent Kit,749,2010-07-19 00:00:00.0
6245,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,749,2010-07-19 00:00:00.0
6246,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Culture Identification Test,749,2010-07-19 00:00:00.0
6247,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM INTRACELLULARE Culture Identification Test,749,2010-07-19 00:00:00.0
6248,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Complex Culture Identification Test,749,2010-07-19 00:00:00.0
6249,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM GORDONAE Culture Identification Test,749,2010-07-19 00:00:00.0
6250,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,749,2010-07-19 00:00:00.0
6251,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,"AccuProbe Culture Identification Reagent Kit ",749,2010-07-19 00:00:00.0
6252,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,Gen-Probe Detection Reagent Kit,749,2010-07-19 00:00:00.0
6253,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe GROUP B STREPTOCOCCUS Culture Identification Test ",750,2010-07-19 00:00:00.0
6254,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe HAEMOPHILUS INFLUENZAE Culture Identification Test,750,2010-07-19 00:00:00.0
6255,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe LISTERIA MONOCYTOGENES Culture Identification Test,750,2010-07-19 00:00:00.0
6256,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe NEISSERIA GONORRHOEAE Culture Identification Test ",750,2010-07-19 00:00:00.0
